,pnName,eqpName,perfId,ymdms,volTage,amPere,arPower,atvPower,ratPower,pwFactor,accruePower,voltagerS,voltagesT,voltagetR,temperature
1267,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113507,225.958,0.367,72512,3570,4294900000,10,2124950,390.236,391.371,390.881,21.12
1268,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113557,226.019,0.366,72413,3503,4294900000,10,2124950,390.215,391.476,390.541,21.12
1269,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113622,225.886,0.368,72996,3337,4294890000,10,2124950,390.127,391.246,390.332,21.12
1270,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113647,226.039,0.366,72743,3715,4294890000,10,2124950,390.354,391.511,390.725,21.312
1271,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113712,226.224,0.366,72475,3300,4294900000,10,2124950,390.138,391.831,390.943,20.928
1272,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113737,226.076,0.368,73105,3614,4294890000,10,2124950,390.368,391.575,390.891,21.12
1273,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113852,225.988,0.366,72996,3658,4294890000,10,2124950,390.512,391.423,390.787,21.12
1274,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113917,226.07,0.366,72757,3356,4294890000,10,2124950,389.767,391.565,390.378,20.928
1275,PA-A-30_판넬PC,2층203호냉난방기,300,20210308113942,226.07,0.366,72757,3356,4294890000,10,2124950,389.767,391.565,390.378,20.928
1276,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114007,226.07,0.366,72757,3356,4294890000,10,2124950,389.767,391.565,390.378,20.928
1277,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114057,225.616,0.367,73495,3568,4294890000,10,2124950,390.016,390.778,390.804,21.12
1278,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114122,225.854,0.366,73317,3363,4294890000,10,2124950,389.55,391.191,390.401,21.12
1279,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114147,225.611,0.367,73491,3485,4294890000,10,2124950,389.384,390.77,390.158,21.12
1280,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114212,225.283,0.367,72495,3212,4294900000,10,2124950,389.535,390.202,390.326,21.12
1281,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114237,225.711,0.367,72785,3434,4294890000,10,2124950,389.758,390.943,390.522,21.12
1282,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114327,225.617,0.366,72781,3341,4294890000,10,2124950,389.32,390.78,390.047,21.12
1283,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114352,225.385,0.365,72351,3377,4294900000,10,2124950,389.845,390.378,390.252,21.12
1284,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114417,225.27,0.366,72649,3431,4294900000,10,2124950,389.375,390.179,390.335,21.12
1285,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114442,225.27,0.366,72649,3431,4294900000,10,2124950,389.375,390.179,390.335,21.12
1286,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114507,225.773,0.367,73346,3468,4294890000,10,2124950,389.308,391.05,390.316,21.12
1287,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114622,225.217,0.365,72276,3493,4294900000,10,2124950,388.84,390.087,389.743,21.12
1288,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114647,224.907,0.364,72981,3520,4294890000,10,2124950,388.494,389.55,389.081,21.12
1289,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114712,225.634,0.366,72530,3446,4294900000,10,2124950,388.563,390.81,389.49,21.312
1290,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114737,225.629,0.366,72499,3459,4294900000,10,2124950,388.859,390.801,389.491,21.12
1291,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114852,225.181,0.364,71757,3317,4294900000,10,2124950,389.206,390.025,389.788,21.12
1292,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114917,225.152,0.366,72677,3352,4294890000,10,2124950,388.199,389.975,388.838,21.12
1293,PA-A-30_판넬PC,2층203호냉난방기,300,20210308114942,225.743,0.367,72559,3210,4294900000,10,2124950,388.722,390.998,389.51,21.12
1294,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115007,225.693,0.365,72342,3522,4294900000,10,2124950,388.974,390.912,389.653,21.12
1295,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115057,225.962,0.367,72816,3405,4294890000,10,2124950,389.483,391.378,390.477,21.12
1296,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115122,225.55,0.366,72686,3198,4294890000,10,2124950,389.195,390.664,390.07,21.12
1297,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115147,225.55,0.366,72686,3198,4294890000,10,2124950,389.195,390.664,390.07,21.12
1298,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115212,225.819,0.366,72323,3294,4294900000,10,2124950,389.112,391.13,390.157,21.12
1299,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115237,225.904,0.366,72134,3525,4294900000,10,2124950,390.001,391.277,390.605,21.12
1300,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115352,225.595,0.367,72506,3457,4294900000,10,2124950,389.703,390.742,390.174,21.12
1301,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115417,225.226,0.366,72157,3324,4294900000,10,2124950,389.337,390.103,389.642,21.12
1302,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115442,225.452,0.367,72618,3440,4294900000,10,2124950,389.109,390.494,389.777,21.12
1303,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115507,225.586,0.364,72226,3447,4294900000,10,2124950,389.758,390.726,390.474,21.12
1304,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115557,225.766,0.366,72670,3180,4294890000,10,2124950,389.152,391.038,390.035,20.928
1305,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115622,225.846,0.366,72920,3066,4294890000,10,2124950,388.974,391.177,389.772,20.928
1306,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115647,226.127,0.368,72823,3215,4294890000,10,2124950,390.001,391.663,390.747,21.12
1307,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115712,226.161,0.367,72697,3268,4294890000,10,2124950,389.782,391.722,390.77,21.12
1308,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115737,226.112,0.368,72831,3399,4294890000,10,2124950,390.454,391.637,391.317,21.12
1309,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115852,226.438,0.367,73372,3508,4294890000,10,2124950,390.479,392.202,391.405,20.928
1310,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115917,226.056,0.365,73466,3469,4294890000,10,2124950,389.767,391.54,390.278,21.12
1311,PA-A-30_판넬PC,2층203호냉난방기,300,20210308115942,226.056,0.365,73466,3469,4294890000,10,2124950,389.767,391.54,390.278,21.12
1312,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120148,226.452,0.366,73949,3535,4294890000,10,2124950,391.116,392.226,391.646,21.12
1313,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120213,226.337,0.367,74290,3319,4294890000,10,2124950,391.158,392.027,391.779,21.12
1314,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120238,226.969,0.368,74482,3822,4294890000,10,2124950,391.501,393.122,392.027,21.12
1315,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120328,226.639,0.365,72914,3280,4294890000,10,2124950,390.803,392.55,391.45,21.12
1316,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120353,226.805,0.366,73467,3488,4294890000,10,2124950,391.539,392.838,392.138,21.312
1317,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120418,226.322,0.367,73661,3193,4294890000,10,2124950,391.951,392.001,392.147,21.12
1318,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120443,226.714,0.368,73797,3373,4294890000,10,2124950,391.428,392.68,391.906,21.12
1319,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120508,227.042,0.366,73522,3630,4294890000,10,2124950,391.036,393.248,391.792,21.12
1320,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120558,226.817,0.366,74099,3341,4294890000,10,2124950,391.944,392.859,392.294,21.12
1321,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120623,226.914,0.366,73683,3489,4294890000,10,2124950,391.842,393.027,392.382,21.12
1322,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120648,226.682,0.368,73682,3650,4294890000,10,2124950,391.042,392.625,391.372,21.12
1323,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120713,226.682,0.368,73682,3650,4294890000,10,2124950,391.042,392.625,391.372,21.12
1324,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120738,225.798,0.366,73272,3247,4294890000,10,2124950,389.665,391.094,389.918,21.312
1325,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120828,225.777,0.365,73264,3599,4294890000,10,2124950,389.566,391.057,389.642,21.12
1326,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120853,225.868,0.365,73103,3556,4294890000,10,2124950,390.131,391.215,390.33,21.12
1327,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120918,225.797,0.365,72591,3549,4294900000,10,2124950,389.997,391.092,390.325,21.12
1328,PA-A-30_판넬PC,2층203호냉난방기,300,20210308120943,225.71,0.366,72985,3442,4294890000,10,2124950,389.812,390.941,390.359,21.312
1329,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121008,225.768,0.365,72560,3236,4294900000,10,2124950,389.883,391.042,390.221,21.12
1330,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121058,225.687,0.366,72248,3408,4294900000,10,2124950,389.575,390.901,390.167,21.312
1331,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121123,226.148,0.368,72759,3553,4294890000,10,2124950,389.857,391.7,390.373,21.312
1332,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121148,226.148,0.368,72759,3553,4294890000,10,2124950,389.857,391.7,390.373,21.312
1333,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121213,226.148,0.368,72759,3553,4294890000,10,2124950,389.857,391.7,390.373,21.312
1334,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121238,224.154,0.365,71829,2950,4294900000,10,2124950,387.112,388.246,387.56,21.12
1335,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121353,224.494,0.364,72426,3616,4294900000,10,2124950,387.103,388.835,387.849,21.312
1336,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121418,227.439,0.369,74126,3561,4294890000,10,2124950,390.998,393.936,391.553,21.12
1337,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121443,227.074,0.368,73807,3585,4294890000,10,2124950,391.948,393.304,392.088,21.12
1338,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121508,227.079,0.369,74342,3401,4294890000,10,2124950,391.452,393.312,391.698,21.312
1339,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121623,227.308,0.367,73268,3340,4294890000,10,2124950,391.43,393.709,391.883,21.12
1340,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121648,226.889,0.368,73538,3477,4294890000,10,2124950,391.793,392.983,392.05,21.312
1341,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121713,226.847,0.366,73127,3732,4294890000,10,2124950,392.315,392.911,392.564,21.312
1342,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121738,226.636,0.366,73870,3385,4294890000,10,2124950,391.958,392.545,392.019,21.12
1343,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121828,227.457,0.368,73469,3692,4294890000,10,2124950,392.214,393.967,392.29,20.928
1344,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121853,226.877,0.367,73278,3540,4294890000,10,2124950,392.064,392.962,392.116,21.312
1345,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121918,226.818,0.368,73055,3396,4294890000,10,2124950,391.861,392.86,392.044,21.312
1346,PA-A-30_판넬PC,2층203호냉난방기,300,20210308121943,227.411,0.367,73167,3394,4294890000,10,2124950,392.382,393.887,392.568,21.312
1347,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122008,227.311,0.369,73679,3240,4294890000,10,2124950,392.464,393.714,392.644,21.12
1348,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122123,227.049,0.368,74709,3573,4294890000,10,2124950,392.107,393.26,392.27,21.312
1349,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122148,226.889,0.368,74556,3706,4294890000,10,2124950,392.323,392.983,392.31,21.312
1350,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122213,227.283,0.369,74384,3447,4294890000,10,2124950,392.102,393.666,392.507,21.12
1351,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122238,226.82,0.368,74061,3387,4294890000,10,2124950,391.755,392.864,391.899,21.312
1352,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122353,227.159,0.367,74069,3373,4294890000,10,2124950,392.717,393.451,392.408,21.312
1353,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122418,227.323,0.367,73516,3679,4294890000,10,2124950,392.523,393.735,392.121,21.312
1354,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122443,227.514,0.369,73779,3497,4294890000,10,2124950,393.156,394.066,393.146,21.312
1355,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122508,227.113,0.367,73436,3150,4294890000,10,2124950,392.794,393.371,392.8,21.12
1356,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122558,227.193,0.367,73145,3272,4294890000,10,2124950,393.446,393.51,393.439,21.312
1357,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122623,227.742,0.369,73871,3415,4294890000,10,2124950,393.02,394.461,393.411,21.312
1358,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122648,227.069,0.367,74002,3479,4294890000,10,2124950,392.637,393.295,393.117,21.312
1359,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122713,227.139,0.369,74339,3514,4294890000,10,2124950,392.697,393.416,393.331,21.312
1360,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122738,227.719,0.369,73849,3627,4294890000,10,2124950,393.475,394.421,393.373,21.312
1361,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122854,227.801,0.368,74071,3587,4294890000,10,2124950,392.879,394.563,393.053,21.312
1362,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122919,228.129,0.369,74063,3743,4294890000,10,2124950,393.07,395.131,393.312,21.12
1363,PA-A-30_판넬PC,2층203호냉난방기,300,20210308122944,227.041,0.367,73095,3571,4294890000,10,2124950,392.606,393.247,392.708,21.312
1364,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123009,226.934,0.367,73309,3368,4294890000,10,2124950,392.568,393.061,392.779,21.312
1365,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123124,227.398,0.368,73844,3845,4294890000,10,2124950,393.028,393.865,392.976,21.312
1366,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123149,227.398,0.368,73844,3845,4294890000,10,2124950,393.028,393.865,392.976,21.312
1367,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123214,227.407,0.369,73851,3510,4294890000,10,2124950,392.581,393.88,392.692,21.312
1368,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123239,227.039,0.367,73464,3254,4294890000,10,2124950,392.665,393.243,392.542,21.312
1369,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123354,227.322,0.367,73128,3587,4294890000,10,2124950,392.528,393.733,392.51,21.12
1370,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123419,227.41,0.369,74275,3673,4294890000,10,2124950,392.27,393.886,392.19,21.12
1371,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123444,226.874,0.367,73482,3636,4294890000,10,2124950,391.289,392.957,391.67,21.312
1372,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123509,226.874,0.367,73482,3636,4294890000,10,2124950,391.289,392.957,391.67,21.312
1373,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123624,227.522,0.368,74392,3441,4294890000,10,2124950,392.37,394.08,392.122,21.312
1374,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123649,227.733,0.367,74051,3336,4294890000,10,2124950,392.432,394.445,392.658,21.312
1375,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123714,227.64,0.367,74643,3171,4294890000,10,2124950,392.607,394.284,392.791,21.312
1376,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123739,227.133,0.367,74011,3329,4294890000,10,2124950,392.891,393.406,392.777,21.312
1377,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123829,227.472,0.367,73599,3410,4294890000,10,2124950,391.823,393.993,392.157,21.312
1378,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123854,227.362,0.368,73722,3476,4294890000,10,2124950,392.793,393.803,393.082,21.312
1379,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123919,227.344,0.368,73322,3635,4294890000,10,2124950,392.82,393.771,393.169,21.312
1380,PA-A-30_판넬PC,2층203호냉난방기,300,20210308123944,227.378,0.369,73706,3797,4294890000,10,2124950,393.144,393.83,393.177,21.312
1381,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124009,227.4,0.369,73948,3687,4294890000,10,2124950,392.89,393.868,392.888,21.312
1382,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124059,227.486,0.368,73505,3454,4294890000,10,2124950,392.99,394.017,393.512,21.504
1383,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124124,227.486,0.368,73505,3454,4294890000,10,2124950,392.99,394.017,393.512,21.504
1384,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124149,227.574,0.369,73844,3345,4294890000,10,2124950,393.357,394.17,393.373,21.312
1385,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124214,227.489,0.369,74043,3502,4294890000,10,2124950,393.544,394.022,393.498,21.312
1386,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124239,227.81,0.368,73835,3502,4294890000,10,2124950,393.12,394.578,393.617,21.312
1387,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124329,227.838,0.368,73880,3602,4294890000,10,2124950,393.413,394.627,393.551,21.312
1388,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124354,227.13,0.368,74242,3136,4294890000,10,2124950,392.403,393.401,392.857,21.312
1389,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124419,227.148,0.367,74308,3361,4294890000,10,2124950,392.426,393.432,392.722,21.504
1390,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124444,227.086,0.368,74427,3342,4294890000,10,2124950,393.014,393.324,393.096,21.504
1391,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124509,227.426,0.368,73623,3420,4294890000,10,2124950,393.203,393.913,393.544,21.12
1392,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124624,227.874,0.369,74247,3601,4294890000,10,2124950,393.075,394.689,393.215,21.504
1393,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124714,227.63,0.368,74363,3674,4294890000,10,2124950,393.202,394.267,393.066,21.504
1394,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124739,227.402,0.369,73819,3335,4294890000,10,2124950,392.448,393.872,392.966,21.312
1395,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124829,227.287,0.368,74233,3638,4294890000,10,2124950,392.294,393.673,392.637,21.12
1396,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124854,227.241,0.367,73716,3521,4294890000,10,2124950,393.222,393.593,393.186,21.312
1397,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124919,227.128,0.369,74611,3677,4294890000,10,2124950,392.808,393.397,393.163,21.312
1398,PA-A-30_판넬PC,2층203호냉난방기,300,20210308124944,227.036,0.368,74581,3205,4294890000,10,2124950,392.86,393.238,392.564,21.12
1399,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125009,227.036,0.368,74581,3205,4294890000,10,2124950,392.86,393.238,392.564,21.12
1400,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125059,227.135,0.368,74169,3284,4294890000,10,2124950,392.084,393.409,392.62,21.312
1401,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125124,227.241,0.368,73921,3636,4294890000,10,2124950,392.287,393.593,392.549,21.312
1402,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125149,227.24,0.368,74815,3248,4294890000,10,2124950,392.722,393.591,392.737,21.504
1403,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125214,227.24,0.368,74815,3248,4294890000,10,2124950,392.722,393.591,392.737,21.504
1404,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125239,226.942,0.367,73638,3202,4294890000,10,2124950,392.987,393.075,392.763,21.504
1405,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125304,227.015,0.366,73483,3483,4294890000,10,2124950,392.344,393.202,392.445,21.504
1406,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125354,227.298,0.369,74327,3240,4294890000,10,2124950,392.036,393.692,392.214,21.504
1407,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125419,227.267,0.367,74077,3541,4294890000,10,2124950,392.874,393.638,393.167,21.12
1408,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125445,227.189,0.368,73835,3490,4294890000,10,2124950,392.647,393.503,392.646,21.504
1409,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125510,226.904,0.367,74134,3727,4294890000,10,2124950,392.659,393.009,392.878,21.504
1410,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125535,227.726,0.369,73951,3589,4294890000,10,2124950,392.355,394.433,392.782,21.12
1411,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125625,227.515,0.368,74008,3430,4294890000,10,2124950,392.278,394.068,392.962,21.12
1412,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125650,227.114,0.369,74088,3446,4294890000,10,2124950,392.529,393.373,392.578,21.312
1413,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125715,226.935,0.367,73958,3388,4294890000,10,2124950,392.329,393.063,392.4,21.504
1414,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125740,226.729,0.367,73856,3265,4294890000,10,2124950,391.437,392.706,391.551,21.12
1415,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125805,226.789,0.367,73796,3341,4294890000,10,2124950,391.887,392.81,392.192,21.504
1416,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125855,226.661,0.367,74781,3735,4294890000,10,2124950,391.246,392.588,391.416,21.504
1417,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125920,226.054,0.367,74156,3532,4294890000,10,2124950,390.933,391.537,391.215,21.504
1418,PA-A-30_판넬PC,2층203호냉난방기,300,20210308125945,226.054,0.367,74156,3532,4294890000,10,2124950,390.933,391.537,391.215,21.504
1419,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130010,226.468,0.366,74267,3509,4294890000,10,2124950,390.962,392.254,391.558,21.504
1420,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130035,226.468,0.366,74267,3509,4294890000,10,2124950,390.962,392.254,391.558,21.504
1421,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130125,226.552,0.366,74019,3336,4294890000,10,2124950,391,392.4,391.18,21.12
1422,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130150,226.843,0.366,74714,3506,4294890000,10,2124950,392.192,392.904,391.972,21.504
1423,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130215,226.843,0.366,74714,3506,4294890000,10,2124950,392.192,392.904,391.972,21.504
1424,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130240,226.684,0.367,74496,3611,4294890000,10,2124950,391.802,392.628,391.831,21.312
1425,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130305,226.588,0.367,73125,3535,4294890000,10,2124950,391.506,392.462,391.414,21.504
1426,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130355,226.352,0.365,73042,3462,4294890000,10,2124950,391.293,392.053,391.322,21.312
1427,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130420,226.175,0.366,72844,3504,4294890000,10,2124950,390.981,391.747,391.288,21.504
1428,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130445,226.326,0.366,73194,3463,4294890000,10,2124950,390.004,392.008,390.657,21.504
1429,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130510,225.506,0.366,73264,3255,4294890000,10,2124950,390.066,390.588,391.068,21.504
1430,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130535,225.269,0.363,73039,3567,4294890000,10,2124950,390.304,390.177,390.638,21.312
1431,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130625,225.975,0.366,73834,3304,4294890000,10,2124950,390.087,391.4,390.304,21.504
1432,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130650,225.492,0.365,72980,3666,4294890000,10,2124950,389.822,390.564,390.233,21.504
1433,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130715,225.732,0.365,73784,3263,4294890000,10,2124950,389.715,390.979,390.191,21.312
1434,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130740,225.872,0.365,73235,3652,4294890000,10,2124950,390.167,391.222,390.842,21.504
1435,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130805,226.361,0.366,72960,3415,4294890000,10,2124950,391.303,392.069,391.409,21.312
1436,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130855,227.145,0.367,73156,3512,4294890000,10,2124950,391.902,393.427,395.496,21.504
1437,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130920,226.852,0.368,73579,3484,4294890000,10,2124950,392.431,392.919,392.76,21.504
1438,PA-A-30_판넬PC,2층203호냉난방기,300,20210308130945,226.852,0.368,73579,3484,4294890000,10,2124950,392.431,392.919,392.76,21.504
1439,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131010,226.592,0.367,73478,3718,4294890000,10,2124950,391.506,392.469,392.323,21.504
1440,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131035,226.592,0.367,73478,3718,4294890000,10,2124950,391.506,392.469,392.323,21.504
1441,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131125,226.775,0.368,73622,3395,4294890000,10,2124950,391.721,392.786,392.342,21.504
1442,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131150,226.877,0.368,73460,3342,4294890000,10,2124950,391.509,392.962,392.164,21.504
1443,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131215,226.925,0.368,73723,3492,4294890000,10,2124950,391.968,393.046,392.888,21.504
1444,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131240,226.719,0.368,73962,3809,4294890000,10,2124950,391.887,392.689,392.528,21.504
1445,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131305,227.144,0.368,73839,3748,4294890000,10,2124950,391.97,393.425,392.749,21.504
1446,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131355,227.333,0.369,73738,3798,4294890000,10,2124950,392.086,393.752,392.478,21.504
1447,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131420,226.775,0.368,73429,3527,4294890000,10,2124950,392.109,392.786,392.233,21.504
1448,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131445,226.853,0.369,73573,3544,4294890000,10,2124950,391.902,392.921,392.41,21.504
1449,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131510,226.853,0.369,73573,3544,4294890000,10,2124950,391.902,392.921,392.41,21.504
1450,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131535,227.127,0.367,73265,3451,4294890000,10,2124950,391.859,393.396,392.195,21.504
1451,PA-A-30_판넬PC,2층203호냉난방기,300,20210308131625,226.731,0.367,72929,3258,4294890000,10,2124950,392.162,392.71,391.831,21.504
